Date/Time,big kahuna,mud,wet foot,little kahuna,vodka,david,SNOTEL,mystery
3/12/18 0:46,2.1,1.1,1.6,0.6,3.1,4.1,3.9,14.7
3/12/18 1:46,2.1,1.1,1.6,0.6,2.6,3.1,3.9,14.7
3/12/18 2:46,2.1,0.6,1.6,0.1,2.6,3.1,2.8,14.2
3/12/18 3:46,2.1,1.1,1.6,0.1,3.1,3.6,1.7,14.2
3/12/18 4:46,1.6,0.6,1.6,0.1,2.6,3.6,1.1,13.7
3/12/18 5:46,1.6,0.6,1.6,-0.4,2.1,3.1,1.1,13.7
3/12/18 6:46,1.1,0.6,1.6,-0.4,2.1,2.6,1.7,13.7
3/12/18 7:46,2.1,0.6,2.6,0.1,2.6,3.1,2.2,13.2
3/12/18 8:46,4.1,1.1,2.6,1.1,4.6,3.6,3.9,14.7
3/12/18 9:46,6.1,2.6,4.1,2.6,4.6,4.1,6.1,20.2
3/12/18 10:46,7.6,3.1,5.7,3.6,5.1,4.1,7.8,28.7
3/12/18 11:46,9.2,3.7,5.7,5.1,7.1,5.6,10.0,34.2
3/12/18 12:46,10.7,4.2,6.7,4.6,8.6,6.1,13.3,37.2
3/12/18 13:46,10.7,4.2,8.2,5.7,10.1,6.6,13.9,33.2
3/12/18 14:46,10.7,3.7,7.2,6.2,9.1,6.6,10.0,33.2
3/12/18 15:46,8.1,3.1,6.7,5.1,9.1,6.1,8.3,33.2
3/12/18 16:46,6.6,2.6,5.7,3.1,7.6,5.6,6.7,29.7
3/12/18 17:46,5.6,2.1,4.6,2.1,7.1,5.1,6.1,24.2
3/12/18 18:46,5.1,1.6,3.6,1.6,6.1,4.6,6.1,22.2
3/12/18 19:46,4.6,1.6,3.6,1.6,5.6,4.6,5.6,20.7
3/12/18 20:46,4.6,1.6,6.2,1.6,5.1,4.6,5.6,19.2
3/12/18 21:46,4.6,1.6,6.7,1.1,5.6,4.6,5.6,18.2
3/12/18 22:46,4.6,1.6,4.1,1.1,6.6,4.1,3.9,17.7
3/12/18 23:46,4.6,1.6,5.7,1.1,6.1,5.6,3.3,17.2
3/13/18 0:46,3.6,1.6,5.1,1.1,5.1,5.1,3.3,16.2
3/13/18 1:46,4.1,1.6,4.6,1.1,4.6,5.1,2.8,15.7
3/13/18 2:46,3.6,1.6,4.1,1.1,4.6,4.6,2.8,15.2
3/13/18 3:46,3.6,1.6,4.1,1.1,4.6,4.6,2.8,15.2
3/13/18 4:46,3.6,1.1,3.6,1.1,4.6,4.6,2.8,14.7
3/13/18 5:46,3.1,1.1,3.6,0.6,4.1,4.6,2.2,14.2
3/13/18 6:46,3.1,1.1,3.6,1.1,4.1,4.6,2.8,14.2
3/13/18 7:46,3.6,1.6,3.1,1.1,4.6,4.6,3.9,14.2
3/13/18 8:46,4.1,1.6,2.6,1.6,5.6,5.1,5.0,13.7
3/13/18 9:46,7.1,2.6,4.6,3.1,7.6,6.1,7.8,19.7
3/13/18 10:46,10.2,4.7,7.2,4.1,8.1,7.1,9.4,26.2
3/13/18 11:46,11.2,4.7,7.7,7.2,9.6,8.1,8.9,30.2
3/13/18 12:46,12.2,5.2,9.2,6.7,9.6,8.1,12.8,32.2
3/13/18 13:46,9.2,5.2,9.2,5.1,10.1,9.1,12.8,30.7
3/13/18 14:46,10.7,4.2,9.2,5.1,11.1,9.6,10.0,31.7
3/13/18 15:46,10.2,4.2,9.7,5.7,11.1,9.6,8.3,30.7
3/13/18 16:46,7.6,3.7,9.2,4.1,10.6,9.6,7.2,28.2
3/13/18 17:46,7.1,3.1,9.7,3.1,10.1,9.1,7.8,23.7
3/13/18 18:46,7.1,2.6,8.2,2.6,9.6,7.6,6.7,20.7
3/13/18 19:46,7.1,3.1,6.2,2.6,10.1,9.6,7.2,19.7
3/13/18 20:46,7.1,2.6,6.2,2.6,9.6,7.6,8.3,18.7
3/13/18 21:46,6.1,2.6,6.2,2.6,7.6,8.6,7.2,17.7
3/13/18 22:46,7.6,3.1,5.1,3.6,6.1,7.6,6.1,17.2
3/13/18 23:46,6.6,2.6,3.6,4.6,5.6,5.6,4.4,16.7
3/14/18 0:46,4.6,2.1,3.6,2.1,4.6,4.6,3.9,16.2
3/14/18 1:46,5.1,3.7,2.1,4.1,5.1,4.1,3.3,15.7
3/14/18 2:46,5.1,2.1,2.1,3.1,4.6,4.1,2.8,15.2
3/14/18 3:46,5.1,4.2,2.1,4.6,4.1,3.6,3.3,15.2
3/14/18 4:46,4.6,1.6,2.1,2.6,4.1,4.1,2.8,14.7
3/14/18 5:46,4.6,2.1,2.1,3.1,4.6,4.1,1.1,14.7
3/14/18 6:46,2.6,1.6,1.1,2.1,3.1,2.6,0.6,14.2
3/14/18 7:46,2.1,1.6,0.6,1.6,2.1,2.1,1.1,14.2
3/14/18 8:46,2.6,1.6,0.6,1.6,2.1,2.1,0.6,12.7
3/14/18 9:46,2.1,1.6,0.6,1.6,2.1,1.6,0.6,11.2
3/14/18 10:46,2.1,1.6,0.6,1.6,1.6,1.6,1.1,10.7
3/14/18 11:46,2.1,1.6,0.6,1.6,1.6,1.6,1.1,10.7
3/14/18 12:46,2.6,1.6,1.1,1.6,2.1,2.1,1.1,10.7
3/14/18 13:46,3.1,2.1,2.1,2.1,2.6,2.1,1.1,11.2
3/14/18 14:46,2.6,1.6,1.1,2.1,2.1,2.1,1.7,11.7
3/14/18 15:46,3.1,2.1,1.1,2.1,2.1,2.1,1.7,11.7
3/14/18 16:46,3.1,1.6,1.1,2.1,2.6,2.1,1.7,13.2
3/14/18 17:46,2.6,1.6,1.1,1.1,2.1,2.1,1.1,11.7
3/14/18 18:46,2.1,1.1,0.6,1.6,2.1,2.1,1.1,10.7
3/14/18 19:46,1.6,1.1,0.6,0.6,1.6,1.6,1.1,9.1
3/14/18 20:46,1.1,1.1,0.1,0.6,1.1,1.6,1.1,7.6
3/14/18 21:46,1.6,1.1,0.6,0.6,2.1,2.1,0.6,6.6
3/14/18 22:46,1.6,1.1,0.1,1.1,1.6,1.6,0.0,6.1
3/14/18 23:46,1.1,1.1,-0.4,0.6,1.1,1.1,-0.6,5.6
3/15/18 0:46,1.1,1.1,-0.9,0.6,0.6,0.6,-0.6,5.1
3/15/18 1:46,1.6,1.1,-1.4,1.1,1.1,0.6,-1.1,4.1
3/15/18 2:46,1.6,1.1,-1.9,1.1,0.6,0.1,-1.1,3.6
3/15/18 3:46,1.1,1.1,-1.9,1.1,0.6,-0.4,-1.1,2.6
3/15/18 4:46,1.1,0.6,-1.9,0.6,0.6,0.1,-1.7,2.1
3/15/18 5:46,0.1,0.1,-1.9,-0.4,-0.4,-0.4,-1.7,1.6
3/15/18 6:46,0.1,0.1,-2.4,0.1,-0.4,-0.9,-1.7,1.6
3/15/18 7:46,0.1,0.1,-2.4,0.1,0.1,-0.9,-1.7,2.6
3/15/18 8:46,0.6,0.6,-1.4,0.1,0.1,-0.4,0.0,5.6
3/15/18 9:46,0.6,1.1,-0.9,0.6,0.6,0.1,0.0,7.1
3/15/18 10:46,0.6,1.1,-0.9,0.6,0.6,0.6,0.6,7.6
3/15/18 11:46,1.6,1.6,0.1,1.1,0.6,0.6,1.1,9.1
3/15/18 12:46,1.6,1.6,0.1,1.1,1.1,1.1,1.1,9.6
3/15/18 13:46,1.6,1.6,0.1,1.1,1.1,1.1,1.1,11.7
3/15/18 14:46,2.1,1.6,0.6,1.6,1.6,1.1,0.6,13.2
3/15/18 15:46,2.1,1.6,0.1,1.6,1.6,1.1,1.1,12.7
3/15/18 16:46,2.1,1.6,0.1,1.1,1.6,1.1,0.0,12.2
3/15/18 17:46,2.1,1.1,0.1,1.6,1.1,1.1,-0.6,11.7
3/15/18 18:46,1.1,0.6,-0.9,0.6,0.6,0.6,-1.1,10.7
3/15/18 19:46,0.1,0.1,-1.4,-0.4,0.1,0.1,-1.7,8.1
3/15/18 20:46,0.1,-0.4,-1.9,-0.9,0.1,0.1,-1.7,5.6
3/15/18 21:46,0.1,-0.4,-1.9,-0.9,-0.4,-0.4,-1.1,3.6
3/15/18 22:46,-0.4,-0.4,-1.4,-0.9,-0.4,0.1,-1.7,2.1
3/15/18 23:46,-0.4,-0.9,-1.4,-1.4,-0.4,0.1,-1.1,1.1
3/16/18 0:46,-0.4,-0.9,-1.4,-1.4,-0.4,-0.4,-1.7,0.1
3/16/18 1:46,-0.4,-0.9,-1.4,-1.4,-0.4,-0.4,-1.7,-0.4
3/16/18 2:46,-0.4,-0.9,-1.4,-1.4,-0.4,0.1,-1.7,-0.9
3/16/18 3:46,-0.4,-0.9,-1.4,-1.4,-0.4,-0.4,-1.7,-1.4
3/16/18 4:46,-0.9,-0.9,-0.9,-1.9,-0.4,-0.4,-1.7,-1.9
3/16/18 5:46,-0.4,-0.9,-1.4,-1.9,-0.4,-0.4,-1.7,-1.9
3/16/18 6:46,-0.9,-0.9,-1.9,-1.9,-0.9,-0.4,-1.7,-2.4
3/16/18 7:46,-0.4,-0.9,-1.9,-1.9,0.1,0.1,-0.6,-2.4
3/16/18 8:46,1.6,0.1,-1.4,-0.4,1.1,0.6,0.0,3.6
3/16/18 9:46,3.6,1.6,0.6,0.6,2.1,1.6,2.2,8.1
3/16/18 10:46,5.1,2.1,2.6,2.1,3.1,2.1,4.4,12.2
3/16/18 11:46,6.1,3.1,2.6,3.1,4.6,2.6,7.2,16.2
3/16/18 12:46,7.1,3.7,4.1,3.6,5.1,3.1,5.6,20.7
3/16/18 13:46,6.6,4.2,5.1,4.1,5.6,4.1,8.3,22.7
3/16/18 14:46,6.1,4.2,4.1,4.6,5.1,4.1,4.4,42.1
3/16/18 15:46,6.1,2.6,3.1,4.6,4.6,3.6,3.9,28.7
3/16/18 16:46,6.1,2.6,3.6,4.1,4.6,3.6,2.8,24.2
3/16/18 17:46,3.6,2.1,2.1,2.1,3.6,3.1,1.1,20.7
3/16/18 18:46,2.6,1.6,1.6,1.1,2.6,2.6,0.6,17.2
3/16/18 19:46,1.6,1.1,0.6,0.6,1.6,2.1,1.7,13.7
3/16/18 20:46,2.1,1.1,0.1,0.6,2.1,3.1,1.1,11.2
3/16/18 21:46,2.1,1.1,0.6,1.1,2.1,2.6,1.1,9.6
3/16/18 22:46,2.1,1.1,1.1,0.6,2.1,2.1,0.6,7.6
3/16/18 23:46,1.1,0.6,0.1,0.1,1.6,1.6,0.6,6.1
3/17/18 0:46,1.6,0.6,0.1,0.1,1.6,1.6,0.6,4.6
3/17/18 1:46,1.1,0.6,-0.4,0.1,1.1,1.6,1.1,3.1
3/17/18 2:46,0.6,0.6,-0.4,-0.4,1.1,1.6,1.1,2.6
3/17/18 3:46,1.1,0.6,-0.4,0.1,1.1,2.1,1.1,1.6
3/17/18 4:46,1.1,0.6,0.1,0.1,1.6,2.1,0.6,1.6
3/17/18 5:46,2.6,0.6,-0.4,1.1,1.1,1.6,0.0,1.6
3/17/18 6:46,2.6,1.6,-0.9,1.6,1.6,0.6,0.0,1.6
3/17/18 7:46,1.1,1.1,-0.9,1.1,1.6,0.1,-0.6,2.1
3/17/18 8:46,0.6,0.6,-0.9,0.1,1.1,-0.4,0.6,2.6
3/17/18 9:46,2.6,1.6,-0.4,2.1,2.1,0.6,0.0,3.6
3/17/18 10:46,1.6,1.6,-0.4,1.1,0.6,0.1,0.0,4.1
3/17/18 11:46,1.1,1.1,-0.4,0.6,0.6,0.1,0.6,5.1
3/17/18 12:46,1.1,1.6,0.1,1.1,1.1,0.6,0.0,6.1
3/17/18 13:46,1.1,1.6,-0.4,1.1,0.6,0.6,0.0,7.1
3/17/18 14:46,1.1,1.1,-0.9,0.6,0.6,0.1,0.0,7.1
3/17/18 15:46,1.1,1.1,-0.4,0.6,0.6,0.6,0.6,8.1
3/17/18 16:46,1.1,1.6,-0.4,1.1,0.6,0.6,-0.6,8.6
3/17/18 17:46,1.1,1.1,-0.4,0.6,0.6,0.1,-0.6,9.1
3/17/18 18:46,0.6,0.6,-0.9,0.6,0.6,0.1,-0.6,9.6
3/17/18 19:46,0.6,0.6,-0.9,0.6,0.6,0.1,-0.6,10.2
3/17/18 20:46,0.6,0.6,-0.9,0.1,0.6,0.1,-0.6,10.2
3/17/18 21:46,0.6,0.6,-0.9,0.1,0.6,0.1,-0.6,10.7
3/17/18 22:46,0.6,0.6,-0.9,0.1,0.6,0.1,-0.6,10.7
3/17/18 23:46,0.6,0.6,-0.9,0.6,0.6,0.1,-0.6,10.7
3/18/18 0:46,0.6,0.6,-0.9,0.1,0.6,0.1,-0.6,10.7
3/18/18 1:46,0.6,0.6,-0.9,0.6,0.6,0.1,-1.1,10.7
3/18/18 2:46,0.6,0.6,-1.4,0.1,0.1,-0.4,-1.1,10.7
3/18/18 3:46,0.1,0.6,-1.9,0.1,-0.4,-0.9,-1.7,10.7
3/18/18 4:46,-0.4,0.1,-2.4,-0.4,-0.9,-1.4,-2.2,10.7
3/18/18 5:46,-0.9,-0.4,-2.4,-0.9,-0.9,-1.4,-2.2,10.7
3/18/18 6:46,-0.9,-0.4,-2.9,-0.9,-1.5,-1.9,-2.8,10.7
3/18/18 7:46,-1.4,-0.9,-2.9,-1.4,-1.5,-1.9,-2.8,10.7
3/18/18 8:46,-1.4,-0.9,-2.9,-1.4,-1.5,-1.9,-2.2,10.7
3/18/18 9:46,-0.9,-0.4,-2.9,-0.9,-1.5,-1.9,-1.1,10.7
3/18/18 10:46,-0.4,0.1,-1.9,-0.4,-0.4,-0.9,-0.6,10.7
3/18/18 11:46,0.6,0.6,-0.4,0.1,0.1,0.1,-0.6,10.7
3/18/18 12:46,0.6,1.1,-0.4,0.6,0.1,0.6,-0.6,11.2
3/18/18 13:46,1.1,1.1,-0.4,0.6,0.6,0.6,0.0,11.2
3/18/18 14:46,1.1,1.1,-0.4,1.1,0.6,0.6,0.6,11.2
3/18/18 15:46,1.1,1.1,-0.4,1.1,1.1,1.1,0.0,11.2
3/18/18 16:46,1.1,0.6,-0.4,1.1,0.6,1.1,0.0,10.7
3/18/18 17:46,1.1,0.6,-0.4,0.6,0.6,1.1,-0.6,10.2
3/18/18 18:46,0.6,0.6,-0.9,0.6,0.6,0.6,-1.1,9.6
3/18/18 19:46,0.6,0.6,-1.9,0.1,0.1,0.1,-0.6,9.1
3/18/18 20:46,0.6,0.6,-1.9,0.1,0.1,0.1,-1.1,9.1
3/18/18 21:46,0.1,0.6,-1.4,0.1,0.1,-0.4,-1.1,9.1
3/18/18 22:46,0.1,0.6,-1.9,0.1,0.1,-0.4,-1.1,9.1
3/18/18 23:46,0.1,0.6,-2.4,0.1,0.1,-0.9,-2.2,9.1
3/19/18 0:46,0.1,0.1,-2.4,-0.4,-0.4,-0.9,-2.8,9.1
3/19/18 1:46,-0.4,0.1,-2.9,-0.4,-0.9,-1.4,-2.8,9.1
3/19/18 2:46,-0.9,-0.4,-3.4,-1.4,-1.5,-1.9,-2.2,9.1
3/19/18 3:46,-0.9,-0.9,-3.4,-1.4,-0.9,-1.9,-3.3,9.6
3/19/18 4:46,-0.9,-0.9,-3.4,-1.4,-1.5,-1.9,-2.2,9.6
3/19/18 5:46,-1.4,-1.4,-3.4,-1.9,-2.0,-1.9,-1.7,9.6
3/19/18 6:46,-1.4,-1.4,-2.9,-1.9,-2.0,-1.9,-1.7,9.6
3/19/18 7:46,-0.9,-0.9,-2.9,-1.4,-0.9,-1.4,-1.1,9.6
3/19/18 8:46,0.1,0.1,-2.4,-0.9,-0.4,-0.4,0.0,10.2
3/19/18 9:46,1.6,0.6,-0.9,0.1,0.6,0.6,2.2,10.2
3/19/18 10:46,2.6,1.1,1.6,0.6,1.1,1.6,2.2,11.2
3/19/18 11:46,1.1,1.6,0.1,0.6,0.6,1.1,2.8,12.2
3/19/18 12:46,2.6,2.1,1.6,1.6,1.6,2.1,7.8,12.2
3/19/18 13:46,3.1,1.6,1.6,2.6,2.6,1.6,5.6,12.7
3/19/18 14:46,4.1,2.1,1.1,4.1,2.1,2.1,2.8,12.7
3/19/18 15:46,3.1,1.6,1.1,2.6,2.1,2.1,1.7,12.7
3/19/18 16:46,2.6,1.6,1.1,2.1,2.1,2.6,1.7,12.2
3/19/18 17:46,2.1,1.1,0.6,1.6,1.6,1.6,0.6,12.2
3/19/18 18:46,1.6,1.1,0.1,1.1,1.1,1.1,0.0,12.2
3/19/18 19:46,1.1,0.6,0.1,0.1,0.6,1.1,-0.6,11.7
3/19/18 20:46,0.1,0.1,-0.4,-0.4,0.1,0.6,-1.1,11.7
3/19/18 21:46,0.1,-0.4,-0.9,-0.4,0.1,0.6,-1.1,11.7
3/19/18 22:46,0.1,-0.4,-1.4,-0.9,-0.4,0.1,-1.1,11.2
3/19/18 23:46,-0.4,-0.4,-1.9,-0.9,-0.4,0.1,-1.7,11.2
3/20/18 0:46,-0.4,-0.9,-2.4,-1.4,-0.4,0.1,-2.2,11.2
3/20/18 1:46,-0.9,-0.9,-2.4,-1.4,-0.9,-0.4,-2.2,11.2
3/20/18 2:46,-0.9,-0.9,-2.4,-1.9,-0.9,-0.4,-2.2,11.2
3/20/18 3:46,-0.9,-1.4,-2.9,-1.9,-0.9,-0.4,-1.7,10.7
3/20/18 4:46,-1.4,-1.4,-2.9,-1.9,-0.9,-0.9,-1.7,10.7
3/20/18 5:46,-1.4,-1.4,-2.9,-2.4,-0.9,-0.9,-1.7,10.7
3/20/18 6:46,-0.9,-1.4,-2.9,-1.9,-0.9,-0.9,-1.7,10.7
3/20/18 7:46,0.1,-0.4,-3.4,-0.9,-0.4,-1.4,-1.1,10.7
3/20/18 8:46,0.6,0.6,-2.9,-0.4,0.1,0.1,0.0,10.7
3/20/18 9:46,2.1,1.1,0.1,0.6,1.1,1.1,2.8,10.7
3/20/18 10:46,4.1,1.6,2.1,1.6,2.1,1.6,5.0,10.7
3/20/18 11:46,5.1,2.6,1.6,2.6,4.1,2.1,6.7,24.2
3/20/18 12:46,6.1,3.1,3.1,3.1,4.1,2.6,7.8,20.7
3/20/18 13:46,6.1,3.1,4.1,4.6,5.1,3.1,6.7,21.7
3/20/18 14:46,6.1,3.1,3.6,4.6,4.6,4.1,4.4,22.7
3/20/18 15:46,7.1,2.6,3.1,4.1,5.1,4.1,3.9,24.2
3/20/18 16:46,6.1,2.1,2.6,3.6,4.1,3.1,2.2,24.7
3/20/18 17:46,3.1,1.6,1.6,1.6,2.6,2.1,1.1,22.7
3/20/18 18:46,1.6,1.1,0.6,0.6,1.6,1.6,1.1,20.2
3/20/18 19:46,1.1,0.6,0.1,0.1,1.6,1.1,0.6,17.7
3/20/18 20:46,1.6,0.6,0.6,0.1,1.6,1.6,0.6,15.2
3/20/18 21:46,1.6,0.6,1.1,0.1,2.1,2.6,0.6,12.7
3/20/18 22:46,1.6,0.6,1.6,0.1,2.1,2.6,0.0,10.2
3/20/18 23:46,1.6,0.6,0.6,0.1,1.6,2.1,-0.6,8.6
3/21/18 0:46,1.1,0.1,0.1,-0.4,1.1,1.6,0.0,6.6
3/21/18 1:46,0.6,0.1,0.1,-0.4,1.1,1.6,-0.6,5.6
3/21/18 2:46,0.6,0.1,-0.4,-0.9,1.1,1.6,-0.6,4.6
3/21/18 3:46,0.6,0.1,-0.4,-0.9,1.1,1.1,-0.6,4.1
3/21/18 4:46,1.1,0.1,-0.4,-0.4,1.1,1.1,0.0,3.6
3/21/18 5:46,1.6,0.6,0.1,0.1,1.1,1.6,0.0,3.1
3/21/18 6:46,1.1,0.6,0.1,0.1,1.1,1.1,0.6,3.1
3/21/18 7:46,1.6,0.6,0.1,0.6,1.6,1.1,2.2,4.1
3/21/18 8:46,3.1,1.6,1.1,1.6,2.6,2.1,1.1,5.1
3/21/18 9:46,2.6,1.6,0.6,2.1,2.1,1.6,2.2,6.6
3/21/18 10:46,3.1,2.1,1.1,1.6,2.6,2.1,2.2,9.1
3/21/18 11:46,3.6,2.1,1.6,2.6,2.6,2.6,2.8,9.6
3/21/18 12:46,3.6,2.6,2.1,2.1,3.6,3.1,3.9,11.7
3/21/18 13:46,4.6,2.6,2.6,2.6,4.6,4.1,5.6,14.2
3/21/18 14:46,4.6,2.6,3.1,3.1,5.6,4.6,5.0,17.7
3/21/18 15:46,5.1,2.6,4.1,3.1,6.1,4.6,5.6,20.2
3/21/18 16:46,5.1,2.6,3.6,2.6,6.1,4.6,3.9,17.2
3/21/18 17:46,4.6,2.1,3.6,2.1,5.6,4.6,3.3,15.7
3/21/18 18:46,4.1,2.1,4.1,2.1,5.1,4.6,3.9,15.2
3/21/18 19:46,3.6,2.1,3.1,1.6,4.6,3.6,2.8,13.7
3/21/18 20:46,4.1,2.1,2.1,1.6,4.6,3.6,2.2,11.7
3/21/18 21:46,3.6,2.1,1.1,1.6,4.1,3.6,2.2,10.7
3/21/18 22:46,3.6,2.1,1.1,1.6,3.6,3.6,2.2,9.1
3/21/18 23:46,3.6,1.6,2.1,1.6,3.6,3.6,2.8,7.6
3/22/18 0:46,3.6,1.6,2.6,1.6,3.6,3.6,2.8,6.6
3/22/18 1:46,4.1,1.6,3.6,1.6,4.1,4.1,2.8,6.1
3/22/18 2:46,4.1,1.6,3.6,1.6,4.1,4.6,2.8,6.1
3/22/18 3:46,4.6,1.6,3.6,1.6,4.6,4.6,3.3,6.1
3/22/18 4:46,3.6,1.6,3.6,1.6,4.6,4.6,3.3,6.1
3/22/18 5:46,4.6,1.6,4.1,1.6,4.6,4.6,3.3,6.1
3/22/18 6:46,4.1,2.1,4.6,1.6,4.6,5.1,3.9,6.1
3/22/18 7:46,4.6,2.1,4.6,1.6,5.1,5.1,4.4,7.1
3/22/18 8:46,6.1,2.6,4.6,2.1,5.1,5.6,3.9,9.1
3/22/18 9:46,5.1,2.6,5.1,2.1,5.6,5.6,3.3,9.6
3/22/18 10:46,4.1,2.6,4.1,2.1,5.1,5.1,3.3,10.2
3/22/18 11:46,5.6,2.6,4.1,2.1,4.6,4.6,3.9,11.7
3/22/18 12:46,6.1,3.7,4.1,3.1,5.1,5.1,5.0,13.2
3/22/18 13:46,5.6,3.7,4.6,4.1,5.6,5.6,5.0,15.7
3/22/18 14:46,6.1,3.1,5.1,4.1,6.6,5.6,4.4,18.2
