Date/Time,big kahuna,mud,wet foot,little kahuna,vodka,david,SNOTEL,mystery
4/13/18 4:46,-0.9,-0.4,-2.9,-0.9,-1.5,-1.9,-2.2,0.6
4/13/18 5:46,-1.4,-0.4,-2.9,-0.9,-1.5,-1.9,-2.2,-0.4
4/13/18 6:46,-0.9,-0.4,-2.9,-0.9,-1.5,-1.4,-1.7,-0.4
4/13/18 7:46,-0.4,0.1,-2.4,-0.4,-0.4,0.1,0.0,3.1
4/13/18 8:46,0.6,0.6,-0.9,0.1,0.1,0.6,0.0,5.6
4/13/18 9:46,0.6,1.1,0.1,0.6,0.1,0.6,0.6,7.6
4/13/18 10:46,1.6,1.1,0.6,1.1,0.6,1.1,1.7,9.1
4/13/18 11:46,2.1,1.6,0.6,2.1,0.6,1.6,1.7,10.2
4/13/18 12:46,2.6,1.6,1.1,2.1,1.1,1.6,1.7,10.7
4/13/18 13:46,2.6,1.6,1.1,2.6,1.6,2.1,1.7,11.2
4/13/18 14:46,3.6,2.1,1.1,3.6,2.1,2.1,1.7,11.7
4/13/18 15:46,3.6,1.6,0.6,3.1,2.1,2.1,1.1,12.2
4/13/18 16:46,3.6,2.1,0.6,3.1,2.6,2.6,1.1,12.2
4/13/18 17:46,3.6,2.1,0.6,2.6,2.6,2.1,1.1,12.7
4/13/18 18:46,3.1,1.6,0.1,2.6,2.6,1.6,1.7,11.7
4/13/18 19:46,3.1,1.6,0.1,2.6,2.6,2.6,1.7,9.6
4/13/18 20:46,3.1,1.6,0.1,2.6,2.6,2.6,1.7,8.1
4/13/18 21:46,2.6,1.6,0.1,1.1,2.6,2.1,1.1,7.6
4/13/18 22:46,2.1,1.6,0.1,1.1,2.1,2.1,1.7,7.1
4/13/18 23:46,2.1,1.6,0.6,1.1,2.1,2.1,2.2,7.1
4/14/18 0:46,3.6,1.6,1.1,3.1,2.6,3.1,1.7,7.1
4/14/18 1:46,3.6,2.1,1.1,2.6,2.6,3.1,1.7,6.6
4/14/18 2:46,3.6,2.1,1.1,2.6,2.6,2.6,1.7,6.1
4/14/18 3:46,3.1,1.6,0.6,2.6,2.1,2.1,1.1,5.6
4/14/18 4:46,3.1,2.1,0.6,2.6,2.1,2.1,1.1,5.6
4/14/18 5:46,2.6,1.6,0.6,2.6,2.1,2.1,1.1,5.6
4/14/18 6:46,2.6,1.6,0.6,2.1,2.1,2.1,1.1,5.6
4/14/18 7:46,2.6,1.6,0.6,2.6,2.1,2.1,1.1,6.1
4/14/18 8:46,3.1,2.1,0.6,2.6,2.6,2.1,1.7,6.6
4/14/18 9:46,3.1,2.6,1.1,3.1,2.6,2.1,2.8,8.6
4/14/18 10:46,3.6,2.6,1.6,3.1,3.1,2.6,2.8,9.6
4/14/18 11:46,4.1,3.1,2.6,3.6,3.6,3.1,3.3,11.7
4/14/18 12:46,4.6,3.7,3.1,4.1,4.1,3.6,4.4,12.2
4/14/18 13:46,4.6,3.7,2.6,4.1,4.1,3.6,5.0,13.7
4/14/18 14:46,6.1,4.2,4.6,5.7,5.6,4.1,6.1,16.2
4/14/18 15:46,6.1,4.7,4.1,5.7,5.6,4.6,5.0,18.2
4/14/18 16:46,5.6,4.2,3.6,5.1,5.1,4.6,4.4,20.2
4/14/18 17:46,4.6,3.7,3.1,3.6,4.6,4.1,2.8,20.2
4/14/18 18:46,3.6,2.6,2.6,2.6,3.6,3.6,2.2,18.2
4/14/18 19:46,3.1,2.6,2.1,2.1,3.6,3.6,2.8,15.2
4/14/18 20:46,3.6,2.6,2.1,2.1,3.6,3.6,2.8,12.2
4/14/18 21:46,3.1,2.6,2.6,2.1,3.6,3.6,2.2,9.6
4/14/18 22:46,3.1,2.1,3.1,2.1,3.1,3.6,2.2,8.1
4/14/18 23:46,3.1,2.1,2.6,1.6,3.1,3.6,2.2,7.1
4/15/18 0:46,3.1,2.1,2.1,2.1,3.1,3.6,2.8,6.6
4/15/18 1:46,3.6,2.6,1.1,2.6,3.1,3.6,2.8,6.6
4/15/18 2:46,3.1,2.6,1.6,2.6,3.1,3.6,2.2,6.6
4/15/18 3:46,3.1,2.6,1.1,2.1,3.1,3.1,1.7,6.6
4/15/18 4:46,3.1,2.1,1.1,2.1,3.1,2.6,1.1,6.6
4/15/18 5:46,2.6,2.1,0.6,1.6,2.6,2.1,1.7,6.1
4/15/18 6:46,2.6,2.1,0.6,1.6,2.6,2.1,1.7,6.1
4/15/18 7:46,3.1,2.6,1.6,2.6,3.1,2.6,2.2,6.6
4/15/18 8:46,3.1,2.6,1.6,3.1,3.1,2.1,2.2,7.1
4/15/18 9:46,3.6,2.6,1.6,3.1,3.1,2.6,2.8,8.6
4/15/18 10:46,4.1,3.7,2.6,3.6,3.6,3.1,4.4,11.7
4/15/18 11:46,4.6,4.7,3.1,4.6,4.6,3.6,5.6,14.7
4/15/18 12:46,5.6,5.2,4.1,5.1,5.1,4.6,6.7,17.7
4/15/18 13:46,6.1,5.2,4.6,6.2,6.1,5.1,6.7,20.7
4/15/18 14:46,7.6,5.7,5.1,6.2,6.1,5.6,6.1,21.7
4/15/18 15:46,7.6,5.2,4.6,6.2,6.6,5.6,5.0,22.2
4/15/18 16:46,7.1,5.2,4.1,6.2,6.6,6.1,4.4,20.2
4/15/18 17:46,6.6,4.7,3.6,5.1,6.1,5.6,3.3,18.2
4/15/18 18:46,6.1,4.7,2.6,4.1,6.1,5.6,3.9,15.7
4/15/18 19:46,6.6,4.2,4.6,4.1,5.6,5.6,3.9,13.7
4/15/18 20:46,7.1,4.2,4.6,4.1,5.6,5.6,3.9,11.7
4/15/18 21:46,7.1,4.2,4.1,4.1,6.1,5.6,4.4,11.2
4/15/18 22:46,6.6,4.2,3.1,3.6,6.1,6.1,3.9,10.2
4/15/18 23:46,6.1,4.2,4.1,4.1,6.1,5.6,3.9,9.6
4/16/18 0:46,5.1,3.7,3.1,3.1,4.6,5.1,3.9,9.1
4/16/18 1:46,4.6,3.7,3.6,3.1,4.6,4.6,2.8,8.6
4/16/18 2:46,5.1,4.2,3.1,3.1,5.1,4.6,1.1,8.1
4/16/18 3:46,3.1,2.6,0.6,3.1,2.1,1.6,0.0,7.1
4/16/18 4:46,1.6,1.1,0.1,1.1,1.1,0.6,0.0,5.6
4/16/18 5:46,1.1,1.1,-0.4,1.1,0.6,0.6,-1.1,4.6
4/16/18 6:46,0.6,0.6,-1.4,0.1,0.1,-0.4,-1.1,4.1
4/16/18 7:46,0.1,0.1,-1.9,0.1,0.1,-0.9,-1.1,5.6
4/16/18 8:46,0.1,0.6,-1.4,0.1,0.1,-0.4,-0.6,6.6
4/16/18 9:46,0.6,0.6,-0.9,0.6,0.1,0.1,0.6,6.6
4/16/18 10:46,1.6,1.6,0.6,1.1,0.6,0.6,-0.6,8.6
4/16/18 11:46,1.6,1.6,-0.9,1.1,0.6,0.6,0.6,9.6
4/16/18 12:46,4.1,3.1,1.1,2.6,2.1,1.1,0.6,12.7
4/16/18 13:46,3.6,2.6,0.6,3.1,2.1,1.6,1.7,14.7
4/16/18 14:46,4.1,2.6,0.6,3.6,2.1,1.6,1.7,17.2
4/16/18 15:46,4.1,2.6,0.6,4.1,2.6,2.1,1.1,18.2
4/16/18 16:46,4.6,3.1,0.6,4.1,2.6,2.1,1.7,17.7
4/16/18 17:46,4.1,2.6,0.1,4.1,2.1,2.1,0.6,16.2
4/16/18 18:46,3.6,2.6,0.1,3.6,2.1,1.6,0.0,13.7
4/16/18 19:46,2.6,1.6,-0.4,2.1,1.1,1.1,0.0,10.7
4/16/18 20:46,1.6,1.1,-0.9,1.1,0.6,0.6,-0.6,8.1
4/16/18 21:46,1.1,0.6,-1.4,1.1,0.1,0.1,-1.1,6.1
4/16/18 22:46,0.6,0.1,-1.9,0.6,0.1,-0.4,-1.1,4.6
4/16/18 23:46,0.6,0.1,-1.9,0.1,-0.4,-0.4,-1.7,3.6
4/17/18 0:46,0.1,0.6,-1.9,0.1,-0.4,-0.9,-1.7,3.1
4/17/18 1:46,0.1,0.6,-1.9,0.1,-0.4,-0.9,-1.7,3.1
4/17/18 2:46,0.1,0.6,-1.9,0.1,-0.4,-0.9,-1.7,3.1
4/17/18 3:46,0.1,0.6,-2.4,0.1,-0.4,-0.9,-1.7,3.6
4/17/18 4:46,0.1,0.1,-2.4,0.1,-0.4,-0.9,-1.7,3.1
4/17/18 5:46,-0.4,0.1,-2.4,-0.4,-0.9,-0.9,-1.7,3.1
4/17/18 6:46,-0.4,0.1,-2.4,-0.4,-0.9,-1.4,-1.7,3.1
4/17/18 7:46,-0.4,0.1,-2.4,-0.4,-0.9,-0.9,-1.1,4.6
4/17/18 8:46,0.1,0.1,-1.9,-0.4,-0.4,-0.9,-1.7,5.1
4/17/18 9:46,-0.4,0.1,-1.9,-0.4,-0.9,-0.9,-1.1,5.6
4/17/18 10:46,0.1,0.6,-1.9,-0.4,-0.4,-0.4,-1.1,6.1
4/17/18 11:46,0.6,0.6,-1.4,0.1,0.1,0.1,-0.6,7.6
4/17/18 12:46,1.1,1.1,-0.9,1.1,0.6,0.1,1.7,8.1
4/17/18 13:46,2.6,2.1,0.1,2.1,1.6,1.6,1.7,8.6
4/17/18 14:46,4.6,3.1,0.6,4.1,2.6,2.6,1.7,12.7
4/17/18 15:46,4.1,2.1,0.1,3.6,2.1,2.6,2.2,14.2
4/17/18 16:46,4.6,3.1,0.6,4.1,2.6,3.1,1.1,15.7
4/17/18 17:46,4.1,2.1,-0.4,3.6,2.1,2.6,0.6,14.7
4/17/18 18:46,3.1,1.6,-0.4,3.1,1.6,1.6,0.6,12.7
4/17/18 19:46,2.6,1.6,-0.4,2.6,1.6,1.1,0.0,10.2
4/17/18 20:46,2.1,1.1,-0.9,2.1,1.1,0.6,0.0,7.6
4/17/18 21:46,0.1,0.1,-1.4,0.1,0.6,0.6,-0.6,6.1
4/17/18 22:46,-0.4,0.1,-1.9,-0.4,0.1,0.6,-0.6,4.6
4/17/18 23:46,-0.4,0.6,-1.4,-0.4,0.6,0.6,-0.6,3.6
4/18/18 0:46,-0.4,0.1,-1.9,-0.9,0.6,0.1,-0.6,2.6
4/18/18 1:46,-0.4,0.1,-1.9,-0.9,0.6,0.1,-0.6,1.6
4/18/18 2:46,-0.4,-0.4,-2.4,-0.9,0.1,-0.4,-2.8,0.6
4/18/18 3:46,-0.9,-0.9,-2.9,-1.4,-0.9,-0.9,-2.8,0.1
4/18/18 4:46,-1.4,-0.9,-3.4,-1.4,-0.9,-0.9,-2.2,-0.4
4/18/18 5:46,-1.4,-0.9,-3.4,-1.9,-0.9,-0.9,-1.7,-0.4
4/18/18 6:46,-0.4,-0.4,-2.9,-1.4,-0.4,-0.4,-0.6,-0.4
4/18/18 7:46,0.6,0.6,-1.4,0.1,0.6,0.1,1.7,2.6
4/18/18 8:46,1.6,1.6,0.1,1.1,1.1,1.1,3.9,6.6
4/18/18 9:46,3.1,2.1,2.1,2.1,2.1,1.6,6.7,9.6
4/18/18 10:46,5.6,3.1,4.6,3.6,3.6,3.1,6.7,12.7
4/18/18 11:46,7.1,4.7,4.6,4.6,5.1,3.6,8.3,16.2
4/18/18 12:46,7.1,5.2,5.1,5.7,5.6,4.6,8.9,20.2
4/18/18 13:46,8.1,5.7,5.7,7.2,6.6,5.1,10.6,21.7
4/18/18 14:46,9.2,6.2,6.2,9.2,7.1,5.6,7.2,23.7
4/18/18 15:46,9.7,5.7,5.7,8.2,7.6,5.6,5.6,24.7
4/18/18 16:46,8.1,5.2,4.1,6.7,6.6,5.6,5.6,21.2
4/18/18 17:46,6.1,4.7,3.6,4.6,5.6,5.1,3.9,22.7
4/18/18 18:46,5.1,3.7,2.6,3.1,4.6,5.1,3.3,21.2
4/18/18 19:46,4.6,3.1,1.6,2.6,3.6,4.6,3.9,17.2
4/18/18 20:46,4.6,3.1,1.1,2.6,3.6,4.6,3.9,14.2
4/18/18 21:46,5.1,3.1,1.1,2.6,3.1,4.6,2.8,12.2
4/18/18 22:46,5.1,2.6,1.1,2.6,3.6,4.6,2.8,10.2
4/18/18 23:46,4.1,2.6,0.6,2.6,3.1,4.1,2.8,8.6
4/19/18 0:46,3.6,2.1,0.6,1.6,2.6,4.1,3.3,7.6
4/19/18 1:46,3.6,2.1,0.6,1.6,3.1,4.1,3.9,6.6
4/19/18 2:46,3.1,2.1,0.6,1.6,3.1,4.6,3.9,5.6
4/19/18 3:46,3.1,2.1,1.1,1.6,2.6,4.1,3.9,4.1
4/19/18 4:46,2.1,1.6,1.1,1.1,2.6,4.1,3.9,3.1
4/19/18 5:46,1.6,1.6,1.1,0.6,2.6,4.6,5.0,1.6
4/19/18 6:46,3.1,1.6,1.6,0.6,2.6,4.6,5.6,1.1
4/19/18 7:46,6.1,2.6,1.6,3.6,4.6,6.1,6.1,4.1
4/19/18 8:46,7.1,4.2,4.6,5.1,6.6,6.6,8.3,7.1
4/19/18 9:46,9.7,5.7,8.7,6.2,8.1,7.1,10.6,11.2
4/19/18 10:46,10.7,7.2,10.2,7.7,8.6,8.1,10.6,15.2
4/19/18 11:46,11.2,8.7,9.2,9.2,9.6,8.6,11.7,19.2
4/19/18 12:46,11.7,9.7,10.2,10.2,10.1,9.1,11.7,22.7
4/19/18 13:46,11.7,10.2,11.2,11.2,10.6,9.6,11.7,25.7
4/19/18 14:46,11.7,10.7,9.7,12.2,10.6,9.6,9.4,27.2
4/19/18 15:46,12.2,9.7,8.2,11.2,10.1,10.1,8.3,27.2
4/19/18 16:46,11.2,9.7,7.2,10.7,10.1,9.6,8.3,26.2
4/19/18 17:46,10.2,7.7,6.7,9.2,9.6,9.1,6.7,22.7
4/19/18 18:46,7.6,5.2,6.2,5.1,8.1,8.6,6.1,22.2
4/19/18 19:46,5.6,4.7,4.1,3.6,7.1,7.6,6.1,19.2
4/19/18 20:46,6.1,4.2,3.6,4.1,7.6,7.1,5.0,16.2
4/19/18 21:46,8.1,4.7,3.6,6.2,7.1,6.6,5.0,13.2
4/19/18 22:46,8.1,4.7,3.1,6.7,6.6,6.6,4.4,10.7
4/19/18 23:46,8.1,4.2,3.1,6.2,6.1,6.1,5.0,8.6
4/20/18 0:46,7.6,3.7,2.6,5.1,6.1,6.1,5.0,7.6
4/20/18 1:46,7.6,3.7,2.1,4.6,5.6,6.1,5.0,6.1
4/20/18 2:46,7.1,3.7,2.6,4.6,6.1,5.6,4.4,5.1
4/20/18 3:46,7.1,4.7,2.6,6.2,6.6,5.1,4.4,4.1
4/20/18 4:46,7.1,3.7,2.6,6.2,6.6,5.6,5.0,3.1
4/20/18 5:46,3.6,2.6,2.1,2.6,4.6,5.6,5.0,2.6
4/20/18 6:46,3.6,2.6,1.6,2.1,4.6,6.6,5.6,2.1
4/20/18 7:46,5.1,3.1,2.6,3.1,6.6,8.1,7.2,4.6
4/20/18 8:46,8.6,5.2,6.2,5.7,8.1,7.6,10.6,7.6
4/20/18 9:46,10.2,7.2,9.2,7.2,9.1,8.1,11.1,12.7
4/20/18 10:46,11.7,8.7,10.2,8.7,10.1,8.6,10.6,16.2
4/20/18 11:46,13.7,9.7,10.2,10.7,11.6,9.1,13.9,19.2
4/20/18 12:46,13.2,10.7,11.2,11.2,11.1,10.1,13.3,22.2
4/20/18 13:46,13.7,10.7,11.7,12.2,11.1,9.6,13.9,24.7
4/20/18 14:46,14.7,11.2,11.7,13.7,12.6,11.1,10.6,25.7
4/20/18 15:46,14.7,10.7,10.2,12.7,11.6,12.1,8.9,26.2
4/20/18 16:46,13.2,9.2,8.2,12.2,11.6,10.1,8.9,26.7
4/20/18 17:46,9.7,7.7,7.2,8.2,9.6,10.1,7.2,26.7
4/20/18 18:46,7.6,6.2,6.7,5.7,7.6,9.1,6.7,26.2
4/20/18 19:46,6.6,5.7,5.7,4.6,7.1,8.1,5.6,22.7
4/20/18 20:46,5.6,4.7,4.6,4.1,6.1,7.1,5.0,18.7
4/20/18 21:46,5.6,4.7,4.1,4.1,6.1,7.6,5.0,15.7
4/20/18 22:46,5.6,4.2,3.6,3.6,6.6,6.6,5.6,13.2
4/20/18 23:46,6.6,5.2,3.6,4.1,8.6,7.6,6.7,12.2
4/21/18 0:46,6.1,5.2,3.1,4.1,8.6,7.6,6.1,11.7
4/21/18 1:46,5.6,5.2,3.1,4.1,8.6,7.1,6.1,11.2
4/21/18 2:46,5.6,4.7,3.6,3.6,6.1,8.1,5.6,10.7
4/21/18 3:46,5.1,4.7,3.1,4.1,6.1,7.1,5.0,10.7
4/21/18 4:46,7.1,5.7,3.6,6.7,6.6,6.1,4.4,10.7
4/21/18 5:46,6.6,5.2,3.1,6.2,6.1,5.6,3.9,10.7
4/21/18 6:46,6.6,5.7,2.6,6.7,6.1,5.6,3.9,10.2
4/21/18 7:46,6.6,5.7,3.1,6.2,5.6,5.1,5.0,10.7
4/21/18 8:46,7.6,6.2,4.1,6.2,7.1,5.6,4.4,11.2
4/21/18 9:46,8.1,6.7,4.6,6.2,7.1,5.6,5.6,13.7
4/21/18 10:46,9.2,7.2,5.1,6.7,7.6,6.1,6.1,14.2
4/21/18 11:46,8.6,7.7,5.1,7.2,7.6,6.6,6.7,19.7
4/21/18 12:46,8.6,7.2,5.1,7.7,7.1,6.6,9.4,21.2
4/21/18 13:46,8.1,7.7,6.2,7.7,7.6,6.6,10.0,21.2
4/21/18 14:46,10.2,8.7,6.7,9.2,9.1,7.6,6.7,21.7
4/21/18 15:46,10.2,8.7,5.7,9.2,8.6,8.1,6.1,22.2
4/21/18 16:46,9.7,7.7,4.6,9.2,8.1,7.6,5.6,22.7
4/21/18 17:46,8.1,6.7,3.6,8.2,7.1,7.1,5.0,22.2
4/21/18 18:46,6.6,5.7,3.1,6.7,6.6,6.1,3.9,19.2
4/21/18 19:46,5.6,5.2,2.1,5.1,5.6,4.6,3.3,15.7
4/21/18 20:46,5.1,5.2,1.6,5.7,5.1,4.1,2.2,12.7
4/21/18 21:46,4.6,4.7,1.1,4.6,4.6,3.1,2.2,10.2
4/21/18 22:46,4.1,3.1,1.1,3.6,3.6,2.6,2.2,7.6
4/21/18 23:46,4.1,2.6,0.6,4.1,3.1,2.1,2.2,6.1
4/22/18 0:46,1.1,1.1,0.6,0.6,2.1,3.1,2.2,4.6
4/22/18 1:46,0.6,1.1,-0.4,0.1,2.6,3.1,1.7,3.1
4/22/18 2:46,0.6,1.1,-0.4,0.1,3.1,2.6,1.7,1.6
4/22/18 3:46,0.1,1.1,-0.4,-0.4,3.1,2.1,1.7,0.6
4/22/18 4:46,0.1,1.1,-0.4,-0.4,3.1,2.6,1.1,-0.4
4/22/18 5:46,0.1,1.1,-0.4,-0.4,2.6,2.1,1.1,-0.9
4/22/18 6:46,2.1,1.6,-0.4,1.6,3.1,2.6,1.1,-0.9
4/22/18 7:46,2.6,2.1,-0.4,1.1,3.6,3.1,2.8,0.6
4/22/18 8:46,5.1,3.7,2.1,3.6,5.1,3.6,5.0,13.2
4/22/18 9:46,5.6,5.2,5.1,4.1,5.1,4.1,6.7,14.2
4/22/18 10:46,7.6,5.7,5.7,5.1,6.1,4.6,6.7,17.7
4/22/18 11:46,7.6,6.7,5.7,6.2,5.6,4.6,8.9,20.7
4/22/18 12:46,7.6,7.2,5.7,6.7,6.1,5.6,7.8,22.7
4/22/18 13:46,8.1,7.7,7.2,7.7,7.1,6.1,8.3,22.7
4/22/18 14:46,9.2,8.2,6.7,9.2,7.6,7.1,6.1,17.7
4/22/18 15:46,9.2,7.7,6.2,8.2,7.1,7.1,5.6,22.7
4/22/18 16:46,8.1,7.2,4.6,7.7,7.1,7.1,5.0,24.2
4/22/18 17:46,7.1,6.7,4.1,7.2,6.6,6.1,4.4,23.2
4/22/18 18:46,6.1,5.2,3.6,4.1,5.6,5.6,3.3,20.2
4/22/18 19:46,4.6,3.7,2.6,3.1,4.6,5.1,3.3,16.2
4/22/18 20:46,4.6,3.1,2.1,2.6,4.1,4.6,3.3,12.2
4/22/18 21:46,4.6,3.1,2.6,2.1,4.6,4.6,3.3,9.1
4/22/18 22:46,4.6,2.6,2.6,1.6,4.1,4.6,3.3,7.1
4/22/18 23:46,4.6,2.6,2.6,1.6,3.6,4.6,3.3,5.1
4/23/18 0:46,5.1,2.6,1.6,1.6,3.6,4.6,3.3,3.6
4/23/18 1:46,4.6,2.1,1.6,1.6,3.6,4.1,3.3,2.6
4/23/18 2:46,4.1,2.1,1.1,1.1,3.1,4.1,3.3,1.6
4/23/18 3:46,4.1,1.6,0.6,1.1,3.1,3.6,2.8,0.6
4/23/18 4:46,4.6,1.6,0.6,1.1,3.1,3.6,3.3,-0.4
4/23/18 5:46,4.1,1.6,0.1,1.1,2.6,3.6,4.4,-0.9
4/23/18 6:46,5.6,2.1,-0.4,1.6,3.6,5.1,4.4,-0.9
4/23/18 7:46,6.1,3.7,1.1,4.1,5.6,6.1,5.6,1.1
4/23/18 8:46,7.1,5.7,4.6,4.1,6.6,6.1,8.9,6.6
4/23/18 9:46,9.2,7.2,8.2,6.2,7.6,6.6,9.4,15.2
4/23/18 10:46,11.2,8.7,9.2,8.2,9.1,8.1,11.7,18.2
4/23/18 11:46,12.2,9.2,9.7,9.2,10.1,8.6,12.8,21.7
4/23/18 12:46,13.7,10.2,10.2,10.2,11.1,9.1,10.0,24.7
4/23/18 13:46,13.7,11.2,11.7,12.2,12.6,10.1,11.1,26.7
4/23/18 14:46,11.2,9.2,7.7,10.2,10.1,9.6,8.9,28.2
4/23/18 15:46,11.7,9.2,7.7,10.7,10.6,9.6,9.4,28.7
4/23/18 16:46,11.2,9.7,8.2,9.2,10.6,10.6,9.4,27.2
4/23/18 17:46,9.7,7.7,6.7,7.7,9.1,10.6,7.2,25.2
4/23/18 18:46,8.1,6.7,6.2,6.2,8.6,9.1,7.2,27.2
4/23/18 19:46,6.6,5.7,4.1,4.6,6.6,8.6,6.7,23.7
4/23/18 20:46,7.1,5.2,3.1,4.1,7.1,8.1,6.7,18.7
4/23/18 21:46,7.1,5.2,2.6,4.1,7.6,7.1,4.4,15.2
4/23/18 22:46,7.1,5.2,2.1,4.1,8.1,7.1,5.0,12.7
4/23/18 23:46,6.6,5.2,1.6,4.1,7.6,7.1,5.0,10.7